business_id,attributes.RestaurantsTakeOut,attributes.GoodForKids,postal_code,categories,attributes.RestaurantsPriceRange2,attributes.WiFi,attributes.RestaurantsDelivery,stars
u38nXzbi4_9ggk7lTAsJqQ,True,True,V5W 2Z5,"Restaurants, Halal, Pakistani, Indian",2,free,True,4.0
4J6-dOrrm4sBQypswQ555Q,False,False,V5V 3P9,"American (New), Pizza, Canadian (New), Italian, French, Restaurants, Vegetarian",2,no,False,4.0
UAYCq0BHeHLYGCEBslpj1g,True,False,V6B 6L9,"Bars, Nightlife, Breakfast & Brunch, Lounges, Restaurants, Asian Fusion, Dinner Theater",2,free,False,4.0
o31hwBUWBmpkv_PWld7RKA,True,True,V5C,"Turkish, Restaurants, Food, Donairs",1,no,False,3.5
qhCjKuyR7iZL7oXRyalpdg,True,True,V6Y 2B6,"Restaurants, Sushi Bars, Japanese",1,free,False,3.0
5TqFVll66nkQiCT-WOunhg,True,True,V6T 1Z3,"Cafes, Restaurants, Sandwiches",1,free,False,3.5
JzlX-_eTIPEe2Ntytg1PPw,True,True,V5K 4X7,"Seafood, Dim Sum, Restaurants, Chinese",2,no,False,3.0
K1nbiOrySlw_-XG-3NmErQ,True,True,V6B 2G5,"Restaurants, Lebanese, Mediterranean, Middle Eastern, Bakeries, Food, Syrian",1,free,True,5.0
GPWShBLaJZSTkNmRe-EM4w,True,True,V5M 1Y9,"Sushi Bars, Japanese, Event Planning & Services, Caterers, Food, Poke, Restaurants",1,no,True,3.5
cCQOBcN-Z-EBoK7B3LbuPQ,True,True,V5M 2E1,"Restaurants, Sushi Bars",2,free,True,2.5
DN9j5hAmoRwwJ19LEOxfDQ,True,True,V6E 1M3,"Breakfast & Brunch, American (Traditional), Canadian (New), Diners, Restaurants",2,free,True,2.5
-3WdGZdZKHbi8-KorPggtw,True,True,V5S 1J9,"Waffles, Restaurants, Chinese, Soup, Food, Bubble Tea, Noodles, Coffee & Tea, Juice Bars & Smoothies",1,free,False,3.0
7PTbrbc9dAnnKtGbCqJHwg,True,True,V6C 2R6,"Japanese, Street Vendors, Food, Food Stands, Hot Dogs, Restaurants",1,no,False,4.0
cR1AUQZWvkqjYWe4x6lOXQ,True,True,V3B 0G5,"Sushi Bars, Restaurants",2,no,True,3.5
cydTwL_rvQJGyqZUfv8vgQ,True,True,V6X 3V9,"Restaurants, Singaporean, Food, Malaysian",1,no,False,3.5
wc3DJbhU_Wb2giHBtsP7XQ,True,False,V3L 1A9,"Restaurants, American (Traditional), Arts & Entertainment, Nightlife, Music Venues",2,no,False,3.0
hygmicRjwYTefMqzLHBK3w,True,True,V3C 0A4,"Event Planning & Services, Food, Restaurants, Tex-Mex, Caterers, Vegan, Mexican, Fast Food, Gluten-Free",1,no,True,2.5
inoemvvt0Pw1iJWypxGWzg,True,True,V3L 1A7,"Restaurants, Greek, Mediterranean",2,no,True,3.0
iOFv14AyHUZYKFkCHh-4Rg,True,True,V6X 0A4,"Restaurants, Szechuan, Chinese",1,no,False,3.0
-jYTujqBWxRlyhEiLoq9Nw,True,True,V6P 5A1,"Restaurants, Food, Cafes, Vegetarian, Coffee & Tea, Desserts, Vietnamese, Noodles",2,free,False,4.0
kiNams-1PqBfHMEu4jJKrA,True,True,V5N 4B3,"Restaurants, Ethiopian, African",2,free,True,4.0
VR_gPbMRvHokSExk3Qj32w,True,True,V3T 1H9,"Restaurants, Japanese, Sushi Bars",2,free,True,3.5
PtQgxp7fuLKsjjVfq9TM-Q,True,True,V5M 2G9,"Fast Food, Burgers, Restaurants",1,no,False,3.0
KwFvqBujA8e_vDVh7tueRg,True,True,V6C,"Food Trucks, Restaurants, Mediterranean, Food, Vegetarian",2,no,True,4.0
sh1nZlik6ganPv4_JVjyLA,True,True,V7V 1L3,"Burgers, Breakfast & Brunch, Comfort Food, Canadian (New), Restaurants",2,free,False,4.0
Vdq8llf2DtvMrxQSDVWb4w,True,True,V6J 1M7,"Specialty Food, Food, Mexican, Restaurants",2,no,True,3.0
iHroEh40cgrrFugCGLhurA,True,False,V6Y 2E8,"Restaurants, Chicken Wings, Italian, Pizza, Food, Food Delivery Services",2,no,True,1.5
cTtcjfL4gL3tmcVizNKvmg,True,True,V3K,"Burgers, Food, Restaurants, Fast Food",2,no,False,3.5
sUxHZhLvTrLE4eoewdv-ug,False,True,V6B 6L4,"Italian, Tabletop Games, Shopping, Pizza, Restaurants",2,no,True,4.0
XZg7TWr4eBiVXeSca2_JUg,True,True,V6A 2Z9,"Restaurants, Noodles, Ramen, Japanese",2,free,True,3.5
SYztEDXgKhzSjuiYhWV6Ug,True,True,V7V 1J6,"Breakfast & Brunch, Food, Restaurants, Coffee & Tea",2,free,False,4.0
XCsvrQ7CNQBBQKhv1OHoIg,False,True,V7B 1M8,"Restaurants, American (Traditional)",2,free,False,2.5
GUWoTn1SUNv9kCuSsXPXCw,True,True,V6X 4A9,"Taiwanese, Restaurants",2,free,False,3.5
0Vw2RCgIN63-gY_6yIqXNQ,True,False,V6T 1Z1,"Food, Comfort Food, Nightlife, Breakfast & Brunch, Restaurants, Bars, American (New), Lounges, Beer, Wine & Spirits",2,free,False,3.0
pTb_47lRXCUVlHvQiv1ClA,True,True,V6B 0E1,"Restaurants, Food, Vietnamese, Asian Fusion",1,free,False,2.5
nkDZY5xqihF3XtZMzzfqqg,True,True,V5Z 1E9,"Ramen, Noodles, Restaurants, Soup, Japanese",2,no,True,4.0
IPqeh_p3ANQz3BgvrfEhDQ,True,True,V6K 2G5,"Pharmacy, Delis, Restaurants, Florists, Health & Medical, Food, Grocery, Flowers & Gifts, Sandwiches, Shopping",3,no,False,2.5
h_fqryacjXV6VzYzlTTSnA,True,True,V3W 1B3,"Restaurants, Pizza",2,no,False,4.0
jLUTbEeYgMMYxatxlrxvVg,True,True,V6B 1H7,"Restaurants, Fast Food, Malaysian, Vegetarian, Noodles, Salad",1,free,True,4.0
82v8WWeXU8JhCV7VPz58hw,False,False,V5H 4P1,"Restaurants, Thai",4,no,False,1.5
Bznl0qYDT-V6DIVkimUBKw,True,True,V6B 2B2,"Italian, Food, Restaurants, Pizza",1,no,True,4.0
S6YF6G_ZHAHaUPwKd3a-hg,True,True,V6J 1C8,"Pizza, Restaurants",1,no,True,2.0
WzYW-e64lebmQFXZC3X6zw,True,True,V3K 6V9,"Restaurants, Breakfast & Brunch, Diners, Canadian (New)",2,free,False,3.0
8imPeaQUj5Cbon_4kcrhQg,True,False,V6A 2Z1,"Nightlife, Latin American, Bars, Restaurants",2,free,False,4.0
HuQNzi_52feeXEI-A2uIVQ,True,True,V6R 1P2,"Breakfast & Brunch, Canadian (New), Juice Bars & Smoothies, Vegetarian, Food, American (Traditional), Vegan, Restaurants",2,free,True,3.0
6EZqXU1ghwd9bTp-dKmscQ,True,True,V5A 4Y7,"Chicken Wings, Fast Food, Food, Food Delivery Services, Pizza, Restaurants, Italian",1,no,True,3.0
zmYA1VtGZZ8aJt5lmkQlyQ,True,True,V6M 1Y8,"Restaurants, Vietnamese",1,no,False,3.5
7594W_Oud2vw595xwRRXAA,True,True,V7T 0A5,"Cocktail Bars, Bars, Nightlife, Italian, Food, Breakfast & Brunch, Restaurants, Pizza",2,free,True,3.0
l_sAwmOWL2w3j9-5ZME3OQ,True,True,V5W 2Z7,"Pakistani, Middle Eastern, Restaurants, Indian, Halal",1,no,True,3.5
8xjOCM83TE1MqLh-dk-f3w,True,True,V3M,"Restaurants, Sushi Bars",2,no,True,3.0
STfkEwlC_d9w41hjdHEjhQ,True,True,V7M 2E4,"Restaurants, Chicken Wings, Korean, Fast Food",2,no,False,4.0
KPaYEBJS2OfQbU8AMtTKtw,True,True,V7A 1W6,"Sushi Bars, Restaurants, Japanese",2,no,False,3.5
X6v-v2mCHdXfaCparYL3WQ,True,True,V5H 2Y8,"Restaurants, Tea Rooms, Bakeries, Cafes, Food",2,free,False,3.5
DuA0zfuD2wsuZbDdQj3I8w,True,True,V6B 1N3,"Bars, Restaurants, Nightlife, Seafood, Canadian (New), Steakhouses",3,free,False,3.5
ifhUXR3fck3HufJdV0hYvw,True,False,V6J 3J2,"Restaurants, Chinese",2,no,True,2.0
BjVBgg1r7LojqtfKg2IAmw,True,True,V6B 4Z9,"Food, Indian, Coffee & Tea, Restaurants",1,free,False,4.0
FTcqO7j-A6Z3NVEs_Or6-g,True,True,V3H 2B3,"Restaurants, Mexican",2,no,True,2.5
85Y5NBxu29KJtXE7SCrwqg,False,False,V7B 0A4,"Seafood, Canadian (New), Restaurants, Sushi Bars",2,no,False,2.0
tLeetK4VkdZsEins2ITJQw,True,True,V6P 4Z8,"Vietnamese, Restaurants",1,no,False,2.5
f9zpaNDsi3TBmG36i2BPyg,True,True,V5C 6C6,"Fast Food, Burgers, Restaurants, Coffee & Tea, Food",1,free,True,3.0
3yUDXogvPCYquAPFmiDIAg,True,True,V3J 3R3,"Food, Pizza, Chicken Wings, Restaurants",2,free,True,4.0
pBgQy65NSyWu095icVnvPg,True,True,V3R 6N7,"Sushi Bars, Restaurants",2,no,True,3.0
eyw69sYMI5d1vDhC3wX3gw,True,True,V6X 1C3,"Nightlife, Cocktail Bars, Restaurants, Chicken Shop, Bars, Korean",2,no,True,4.5
crM1idgY_glhtxXT5kERNg,True,False,V6G 2L9,"Japanese, Tapas/Small Plates, Tapas Bars, Restaurants",2,free,True,4.5
FmD4x9ClmSzSLKOTV7jfXw,True,True,V6R 1N6,"Restaurants, Japanese, Sushi Bars, Gluten-Free",2,no,True,4.0
LiEz1GBLKwYBW7n4H9YxzQ,True,True,V5J 3J4,"Mexican, Fast Food, Tex-Mex, Restaurants",2,no,True,3.0
ioTETSXgFmHQjBfqJjwc_Q,True,True,V5N 4A3,"Gluten-Free, Mexican, Restaurants",1,no,True,3.0
XFVGGq47_5mUM9QQsRO8nA,True,False,V6E 1W2,"Tapas Bars, Restaurants, Tapas/Small Plates, Japanese",2,no,False,4.0
PVXvty0n6UzXM_2ELEJCjQ,True,True,V5M 1Y9,"Latin American, Mexican, Salvadoran, Restaurants",2,free,True,3.5
c80uBJW_xhFGaOBN-Kv2WQ,True,True,V6Y 2C4,"Restaurants, American (Traditional), Pancakes, Breakfast & Brunch",2,free,False,3.0
aVA283smNUR6K1rc8jQUPw,True,True,V7L,"Vietnamese, Restaurants",1,free,True,3.5
flskNXl8vT3YmOMXVhuttg,True,True,V5C 2J4,"Sandwiches, Delis, Butcher, Food, Specialty Food, Meat Shops, Restaurants",2,no,False,4.0
QN8OqofO43ZX5gc9ZAbJ-A,True,True,V6E 3P1,"Delis, Specialty Food, Food, Sandwiches, Restaurants, Meat Shops",1,no,True,4.0
9EEURRT5pRkqZl54tAZ6Hw,True,True,V7A 1N6,"Restaurants, Pizza",2,free,True,2.0
FHT6xHg8qhbJskGPnqOl7w,True,True,V5T 2R6,"Food, Restaurants, Bakeries, Desserts, Gluten-Free, Grocery",1,no,True,4.0
DmDpszR3P-ElUIO9TF4Tow,True,True,V6X 2C2,"Chinese, Dim Sum, Restaurants",3,free,False,3.5
RDm50mfPdFJ1Ob2i0fMbcg,True,True,V5Z 2W8,"Restaurants, Vietnamese",2,free,False,4.0
loH1nOQZI6WJ3ZSj3zrjWQ,True,True,V6G,"Breakfast & Brunch, Coffee & Tea, Restaurants, Food",1,free,False,3.5
pQsTrwmMl9qRlXaJ9_RCzw,True,True,V5Z 2V9,"Food, Ethnic Food, Specialty Food, Grocery, Imported Food, Chinese, Food Delivery Services, Restaurants, Seafood",2,free,True,3.0
9696WXlj9UsuFykiTOX7Wg,True,True,V6Y 3X9,"Food, Cantonese, Taiwanese, Bubble Tea, Asian Fusion, Restaurants, Chinese",2,no,False,3.0
e-rcL7OGCA27OkZ_gnzEeA,True,False,V6J 2G4,"Breakfast & Brunch, Nightlife, Modern European, Wine Bars, Restaurants, Spanish, French, Bars, Tapas Bars",2,no,False,4.0
hiLM2SF7L6PdERU5uQWa4Q,True,True,V6P 5Y8,"Restaurants, Fast Food, Coffee & Tea, Burgers, Food",1,free,True,3.0
PJkSyf0QLzpNXbENtLMcQA,True,True,V3E 1K9,"Canadian (New), Comfort Food, Bars, American (New), Restaurants, Burgers, Nightlife",2,free,True,3.0
8-l4x9EYK6JAbMycfrDU3Q,True,True,V6B 2B7,"Restaurants, Ramen, Japanese",2,free,True,3.5
a92P59Cy_IUqwaP2tvtU_A,True,True,V3B 0C6,"Restaurants, Pizza",1,free,True,4.0
UwmIFyQQfGA6zO8qQAjMvA,True,True,V5H 4T2,"Restaurants, Chinese",2,no,False,2.5
qWD1p_AQFYLqrltgRzBFwg,True,True,V7E 6S4,"Restaurants, Japanese, Sushi Bars, Food",1,no,False,4.5
BEjxLiYgYYcEFy5t5ogUXg,True,True,V7V 1H8,"Coffee & Tea, Restaurants, Bakeries, Cafes, Food",2,free,False,4.0
Xz0bAwWgBSVfiIzMawy9Ew,True,True,V6E 1X4,"Restaurants, Food, Desserts, Cafes, Bakeries",1,free,False,4.0
Q0wiBQBoQp9HWck46OGilg,True,True,V6S 2G2,"Restaurants, Sushi Bars, Japanese",2,free,True,4.0
XMN1iKmm2VKjEOZxDw2uDA,True,True,V7T 1B7,"Restaurants, Thai",2,no,False,3.5
CkL93P0s4GeUihqWkiPi0g,True,False,V5L 1H8,"Tapas/Small Plates, Restaurants, Vegetarian, Middle Eastern, Salad, Breakfast & Brunch",2,free,True,4.0
MC1XMJta8yCBQKNL5LF8GA,True,True,V6V 1R7,"Active Life, Restaurants, Golf, American (New)",3,no,False,3.5
p7C92sXNlsH1MuhoJKef1w,True,True,V5C 2K6,"Burgers, Fast Food, Restaurants",1,free,True,3.5
6hJuFSk1SFoW9dV7icS_5Q,True,True,V5Z 2E2,"Japanese, Sushi Bars, Restaurants",2,no,False,3.5
1MQHDyIgK8dzjarHFmUyaA,True,True,V6X 2T9,"Restaurants, Soup, Noodles, Vietnamese",2,no,True,3.5
mekkukAQ-zxx7UNM7JI8-Q,True,True,V6Z,"Mediterranean, Turkish, Food, Donairs, Restaurants",1,free,True,3.5
DhnBM1H3FgF75Y53vXt_NQ,True,True,V6H 3G7,"Japanese, Sushi Bars, Food, Restaurants",2,free,False,3.5
bw-iL9pfQc8FxV7lweThuw,True,True,V7P 1T4,"Hot Pot, Chinese, Restaurants",2,free,False,4.0
H_nxL40HT6QKgmRxLBGsxQ,True,False,V6Z 1M5,"Irish, Restaurants, Bars, Nightlife, Pubs",2,free,False,3.5
pUJzAeL-xJ8pl00ICvp1pg,True,True,V0N 1G0,"Bars, Tapas Bars, Restaurants, Nightlife, Wine Bars, Spanish",2,free,False,4.5
yeNenSjz_HCqngGFU5d8NQ,True,True,V6A 1Z7,"Vietnamese, Cambodian, Restaurants",2,no,False,4.0
dNSN7TTZF6c24kbo_Wz89Q,True,True,V6A 2B2,"Grocery, Cafes, Food, Local Flavor, Restaurants",2,free,True,3.5
V49fFIDDXbetMTfT0GrBvg,True,True,V3B 3N5,"Active Life, Nightlife, Restaurants, Donairs, Ice Cream & Frozen Yogurt, Pool Halls, Food, Cafes",1,free,True,4.0
ovjumOkIMjG36JGdhdTNUA,True,True,V5Z 2V7,"Chinese, Specialty Food, Ethnic Food, Food, Restaurants",1,no,True,3.5
WwozUhEbg6lSsEveC5GDfA,True,True,V5L 1V4,"Sandwiches, Restaurants, Vietnamese",2,free,False,4.0
_fNazaGCWazM-HHcQiP-3w,True,True,V5T 3E8,"Restaurants, Thai",2,no,True,3.0
HhJyqNI0VOge4euARmlN7A,True,True,V6K,"Restaurants, Japanese, Seafood, Sushi Bars",2,no,False,4.5
w5EHN4imZEULErcNq53mGg,True,True,V5W 2Z6,"Desserts, Chinese, Restaurants, Food, Cafes, Coffee & Tea",2,no,False,3.5
ip5hyNODb1XTq1-3rDKs6g,True,True,V5N 4B1,"Restaurants, Vegetarian, African, Ethiopian",2,free,True,4.5
h8ElHcSUhKnieTVna530qw,True,True,V7M 2K4,"Burgers, Fast Food, Coffee & Tea, Food, Restaurants",1,free,True,2.5
PrKpa6Ejv1v1WvIIywYMvg,True,False,V5Y 3L1,"Art Galleries, Shopping, Restaurants, Coffee & Tea, Arts & Entertainment, Breakfast & Brunch, Food",2,free,False,4.0
gnNl71R3D5TlMnqpzelSvg,False,False,V5Z 3J2,"Cafes, Coffee & Tea, Food, Korean, Restaurants",1,free,False,4.0
mGProWKI7ZkOm3a7pG7jpg,True,False,V5L 4H9,"Coffee & Tea, Cafes, Restaurants, Food",2,free,False,4.5
oEvPt0nms0hzK1KBWdJHHA,True,True,V6X 2C1,"Barbeque, Restaurants, Chinese, Food Court",1,paid,False,3.5
up8daru7Mi8dcf1a_By9qQ,True,True,V3M 6B9,"Restaurants, Ethnic Food, Food, Specialty Food, Seafood, Thai, Imported Food",2,no,False,4.0
sPMKyNzyfRpPzZP8UZ1HKA,True,True,V6G 1B6,"Restaurants, Fast Food, Coffee & Tea, Donuts, Bakeries, Food",1,free,False,3.0
wKY7S6A4acsJxbcL_pC3Jg,True,True,V5R 5L1,"Restaurants, Chinese",1,no,False,2.5
kEiP4BtQj2yczW7awXRu8g,True,True,V5L 1T9,"Fast Food, Breakfast & Brunch, Restaurants, Burgers",1,free,False,2.0
K1943yeGQELTUeiH6bDa2g,False,False,V6A 1X3,"Chinese, Restaurants",3,no,False,4.0
pJNRkDPA_2wLv_0Bj6fzww,True,True,V3C 6K5,"Restaurants, Sushi Bars, Canadian (New), Japanese",2,no,False,4.0
r1zXupB1vrDB6WLzBf2FDA,True,True,V6B 2B7,"Salad, Cafes, Food, Gluten-Free, Restaurants, Sandwiches, Soup",2,free,False,4.0
vibsz2gppsFSwz03XEAymQ,True,True,V5H 2A9,"Korean, Japanese, Chinese, Restaurants",1,no,False,3.0
T4QPN9UU5Z1UWmo-3hsMpA,True,True,V5V 3P8,"Cafes, Food, Coffee & Tea, Restaurants",1,free,False,4.0
0A9fkRm9_ou03ES0HBda2Q,True,True,V7M 1E8,"Mediterranean, Greek, Breakfast & Brunch, Restaurants",2,free,True,4.0
Fj_Rixom-91i08LcUw7RPA,True,True,V5N 5E5,"Greek, Restaurants, Steakhouses, Pizza",2,no,True,3.5
Ajp2Y6lRUlSqMl_qseOJ8Q,True,True,V3B 1C2,"Restaurants, Cafes, Chinese",2,no,True,3.0
I_htQGvBNVkH2j1zaEfANQ,True,True,V5N 1V9,"Breakfast & Brunch, Food Delivery Services, Fast Food, Restaurants, Food, Pizza",1,no,True,3.5
bcPn0-0eac7owZVtkcpwxg,True,True,V3R 8X8,"Restaurants, Taiwanese, Chinese, Food, Bubble Tea, Coffee & Tea",2,no,True,3.0
MS0zkCvbBrkelr4q5eIE0g,True,True,V6X 3V7,"Chinese, Seafood, Dim Sum, Restaurants",2,no,False,3.0
nq5Ms7rb6fVAnq6zm6tIAQ,True,True,V5C 0C2,"Restaurants, Thai",2,free,False,4.0
zLQ9EQ8qAhEfXDc-2AieVQ,True,True,V6B 6N9,"Restaurants, Food, Coffee & Tea, Pet Adoption, Pets, Cafes",1,free,False,3.0
ZOfz1Hhn1WWEhx08dqKB8Q,True,True,V7J 2H5,"Restaurants, American (Traditional), Diners, Breakfast & Brunch",2,free,False,3.0
i24c2xlLOyAl0tXGvcNKXg,True,False,V7W 3H5,"Beer, Wine & Spirits, Fish & Chips, Gastropubs, Seafood, Breakfast & Brunch, Burgers, Food, Restaurants, Pubs, Bars, Nightlife",2,free,False,3.5
llNNXlgvJg8NEVdEHK503A,True,True,V6Z 1A8,"Restaurants, Food, Specialty Food, Hot Dogs, Fast Food, Poutineries",1,free,False,4.0
09GQvRmNeo1j9paD5JEViQ,True,True,V5H 2G3,"Chinese, Hot Pot, Restaurants",2,free,False,3.0
AqKKll3DX_27r0QZjlOabg,True,True,V5T 3E2,"Restaurants, Diners, Breakfast & Brunch, American (Traditional), Gluten-Free",2,free,True,3.5
dovujn6osuLTfytLf5eDGw,True,True,V5B 1S1,"Restaurants, Breakfast & Brunch, Greek, Beer, Wine & Spirits, Food, Coffee & Tea, Burgers",2,free,True,4.0
d8Ft7RlTYeR1v4owVyK6Dg,True,True,V6Z 0A4,"Restaurants, Pizza, Italian",2,no,True,3.5
2RaWrwmCbEMavVcBWWupUg,True,False,V5T 1J7,"Restaurants, American (Traditional), Nightlife, Bars",2,free,True,3.5
9vW0ndDIyckpMigdB4zCfQ,True,True,V6N 3E6,"Restaurants, Japanese, Sushi Bars",2,free,True,3.0
u4yU-3qrMB92Hz6U78cAtA,True,True,V7A 1N6,"Food, Chinese, Coffee & Tea, Soup, Waffles, Restaurants, Noodles",2,free,False,3.0
gYbWjI_KXfqOuhnjXTXwxw,True,True,V5C 3Z2,"Restaurants, Asian Fusion, Chinese, Dim Sum",2,free,True,4.0
vDYB3Cxf5SzBBkGfCmk0ew,True,True,V7N 3J3,"Restaurants, Pizza",2,no,True,3.5
uAROEz8D29elXoNxjnPrkQ,False,False,V6B 2J2,"Restaurants, American (New), Breakfast & Brunch, French",2,free,False,4.0
ai3DojYIZ8UQqBUFLSNdQg,True,False,V6E 1A3,"Restaurants, Cocktail Bars, Bars, Nightlife, Steakhouses, Food, Desserts",3,free,False,3.5
lzec5ZvTmFuq3UNZhPkmUw,True,True,V6X,"Sushi Bars, Ramen, Seafood, Japanese, Restaurants",2,no,False,3.5
Z9pPsFKLuY0f7Y5N52OkcQ,True,True,V5V 3R1,"Japanese, Restaurants",3,no,False,4.0
j-fwfE4jmzC82T1zBxRqOA,True,True,V3R 3G8,"Fast Food, Restaurants, Burgers, Food, Coffee & Tea",1,free,True,2.0
Yrn-MX9VCxEIglXobLtYaQ,True,True,V5L 4R7,"Restaurants, Seafood, Sushi Bars, Japanese",2,no,False,3.5
rY0mj2sRauk9eKzCWwf_xg,True,True,V6B 1A4,"Restaurants, Mediterranean, Middle Eastern",1,free,True,4.5
cFkm-ScTdsfvxjaf_ycZuA,True,True,V6X 1C3,"Soup, Restaurants, Ethnic Food, Specialty Food, Food",2,free,False,2.5
3YpCP-uwBQyPqEj3knoBoA,True,True,V7J 3S8,"Food, Chinese, Imported Food, Ethnic Food, Restaurants, Specialty Food",2,no,True,3.0
dpiIBgNHh_jVwVtC8680Jg,True,True,V6K 1R1,"Juice Bars & Smoothies, Breakfast & Brunch, Restaurants, Sandwiches, Food, Coffee & Tea",1,free,True,4.5
fnGjBA5bYSBGxGjyjqfXYg,False,True,V6G 1Z4,"Active Life, Food, Coffee & Tea, Canadian (New), Ice Cream & Frozen Yogurt, Cafes, Seafood, Restaurants, Parks, Beer, Wine & Spirits",2,free,False,3.5
KqJa1YxZM0PT4iHqhJJjFA,True,True,V6X 4J7,"Seafood, Restaurants, Chinese, Dim Sum",2,no,False,3.5
od4t-DjidYZpfUJm_Axbzg,True,True,V5R 5J6,"Fish & Chips, Seafood, Restaurants",1,free,False,3.5
Oy1FpkPVZ5FFCQtKyM7ZTw,True,True,V3J 3X4,"Coffee & Tea, Restaurants, Cafes, Food, Coffee Roasteries",1,free,True,4.5
zSW8kufKf4qWzS32nW7Vbg,True,True,V6X 0M5,"Shanghainese, Chinese, Seafood, Restaurants",2,free,False,2.5
-BM788vd-9SxpaSBlqjVQw,True,True,V5B 1S6,"German, Steakhouses, Restaurants, Pizza, Greek",2,free,False,3.0
Qahco2tYarMrl5yZ1SQg7A,True,True,V5L 3H7,"Local Services, Cafes, Food, Coffee Roasteries, Restaurants, Local Flavor, Coffee & Tea",1,free,False,4.0
MTq8aIfSd8nA0zd974XDqw,True,True,V3B 1T4,"Restaurants, Chinese",2,free,True,3.5
ByOZgUuVBrfJgfvAVJiSYQ,True,True,V6X 4E4,"Chinese, Restaurants",2,no,False,3.0
fS_SpT8B8GkE7p0sQ5Uj_w,True,True,V3B 1C5,"Burgers, Restaurants, American (Traditional)",2,free,False,3.0
lNUEu1vs32zRMzH49s6gOQ,True,True,V6M 3X1,"Taiwanese, Restaurants",2,no,False,3.0
lO4O5faJ-ISY3FWiGFwHiw,True,True,V7M 2E8,"Restaurants, Japanese, Sushi Bars",2,no,True,3.0
1RQhYwhtjFxProhY1BzeTw,True,False,V6K 1N8,"Restaurants, Breakfast & Brunch, Canadian (New), American (New), Burgers, Bars, Nightlife, Pubs",2,no,False,3.0
BH2EgFTdmzFYaMCNDCPBTA,True,True,V3H 2B7,"Nightlife, Mexican, Restaurants, Bars, Beer Bar, Tex-Mex",2,free,False,3.5
l0cLT4c59zu0H8MVwp7vqA,True,True,V5L 2N1,"Restaurants, Indian, Vegetarian, Gluten-Free",2,free,True,4.0
wwG5mxvdpdCdiWydXERINg,True,False,V6C 2Y9,"Seafood, American (New), Restaurants, Canadian (New)",3,free,False,3.5
ZYDVL_f1lXTss0V8kIkI1Q,True,True,V3N 1B8,"Restaurants, Italian, Greek",2,no,True,3.0
Q7N7HL8oJqLJd8iCTpRmUA,True,True,V3E 1K9,"Brazilian, Steakhouses, Restaurants",3,no,True,3.0
UbwADEKly9ZiNzviUJbc0w,True,True,V5N 4C5,"Vegan, Restaurants, Vegetarian, Breakfast & Brunch, Mexican",2,free,True,4.0
PHCoo-cdQjYBjiaEWlLgtw,True,True,V6B 5K3,"Restaurants, Coffee & Tea, Bakeries, Food, Fast Food",1,free,False,2.5
i0xnuLimVcuSoBqO265obA,True,True,V6G 1C7,"Ramen, Japanese, Noodles, Restaurants",2,no,True,4.0
OMvewhAw3W8LS1cIfABz6A,True,True,V5G 4K4,"Sandwiches, Restaurants",1,no,True,3.5
Lvr_e1qhUHsDztH9PxcwuA,True,False,V5L 3X2,"Tapas Bars, Belgian, Food, Breweries, Restaurants",2,free,True,3.5
EcjIuHqsmoZK7kVphYfptg,True,True,V7M 2G9,"Delis, Sandwiches, Restaurants",1,free,False,3.5
1EwMLL5N5KtdBHRKTvyxow,True,True,V6X 1E4,"Specialty Food, Taiwanese, Restaurants, Desserts, Food, Chinese",1,free,True,4.0
7XREJZ0nBFyxKO0tbMcLwg,True,True,V7Y 0A2,"Restaurants, Italian, American (Traditional), Cocktail Bars, Southern, Tex-Mex, Nightlife, Asian Fusion, Bars, American (New), Canadian (New)",2,free,False,3.5
YzF_UdpFojeRl2tm1-m1mg,True,True,V3K 3P3,"Vietnamese, Restaurants, Food, Coffee & Tea",1,no,True,4.5
yhiGGUpFPCaziStc76VcKA,True,True,V7E 3L8,"Bars, Asian Fusion, Vietnamese, Restaurants, Nightlife",1,free,True,3.5
T3DU9lWIbaOtMuYSrKx_8A,True,False,V6G 2L9,"Delis, Restaurants, Specialty Food, Food, Sandwiches, Meat Shops",2,no,False,4.0
IOA2WLJjyfZLVSf7bYVsmA,True,True,V5N 5E5,"Restaurants, Seafood, Chinese",3,free,False,3.0
vNAflIN1AEK-lnabMKXgMg,True,True,V3C 0A4,"Mediterranean, Restaurants, Greek",2,free,True,3.5
LRdWbqIKhwkGshhVKOaokQ,True,True,V3K 1C9,"Greek, Restaurants, Mediterranean",2,no,False,4.0
UMq-ev7NMHT8tYcilKAEhg,True,True,V7M 1A3,"Live/Raw Food, Restaurants, Food, Juice Bars & Smoothies, Vegan",2,free,True,4.0
9l81-_LDpgJEt7bKuJfRoQ,True,True,V6T 1X5,"Breakfast & Brunch, Active Life, Canadian (New), American (New), Seafood, Golf, Restaurants, Shopping",2,no,False,3.0
CU2tqnQVgsLsxkvln9xnHQ,True,True,V7A 5J5,"Barbeque, African, Portuguese, Fast Food, South African, Chicken Shop, Restaurants",2,free,True,3.0
R47URO-i0MvfgKvD3sINow,True,True,V3B 1B9,"Bangladeshi, Pakistani, Restaurants, Indian",2,free,True,4.5
BSEsybZmci4VWpjL9Xl0WA,True,True,V6T,"Restaurants, Mediterranean",1,no,False,4.0
XB5pDNGwPETHupdD1SDYLw,True,True,V6E 0B6,"Fast Food, Food Court, Mexican, Restaurants",1,no,False,3.5
